-7.51019e-05	0.0346205	-9.53674e-07	-1.60022	0.000729799	0.00221491	0	0.396452	-0.011957	0.608797	
-7.51019e-05	0.0346205	-7.15256e-07	-1.60022	0.000730038	0.00221467	0	0.396452	-0.0119569	0.608797	
1.5974e-05	0.0380116	-7.15256e-07	-1.60333	0.000830889	0.00245738	0	0.397289	-0.0119107	0.606489	
0.000145435	0.0406883	2.38419e-07	-1.60599	0.000910044	0.00264835	-2.38419e-07	0.397932	-0.0118508	0.604603	
0.000288486	0.0429947	-3.57628e-06	-1.60837	0.000977039	0.00274134	2.26498e-05	0.398468	-0.0117888	0.602954	
0.000419378	0.0451322	-1.40667e-05	-1.61057	0.00102901	0.00277805	6.07967e-05	0.398954	-0.0117357	0.601432	
0.000522614	0.0472314	-3.00407e-05	-1.61264	0.00106764	0.00276947	0.000112772	0.399425	-0.0116972	0.59997	
0.000591278	0.0493681	-4.86374e-05	-1.61461	0.00109291	0.00272179	0.000177383	0.399901	-0.0116749	0.598528	
0.000625372	0.0515802	-6.62804e-05	-1.61649	0.00110769	0.00263476	0.000253916	0.400391	-0.0116673	0.597083	
0.000629425	0.0538781	-7.86781e-05	-1.61831	0.00111461	0.0025053	0.000340939	0.400897	-0.0116705	0.595625	
0.000610352	0.0562539	-8.29697e-05	-1.6201	0.0011158	0.00232816	0.000438213	0.401415	-0.0116805	0.59415	
0.000575781	0.0586872	-7.60555e-05	-1.62186	0.00111341	0.00209737	0.000544786	0.401938	-0.0116929	0.592663	
0.000532627	0.0611501	-5.60284e-05	-1.62361	0.00110817	0.0018084	0.000660658	0.40246	-0.0117042	0.591173	
0.000486851	0.0636101	-2.16961e-05	-1.62535	0.00110149	0.00145698	0.000785112	0.40297	-0.0117113	0.589695	
0.000442982	0.0660334	2.76566e-05	-1.62705	0.00109291	0.00103974	0.00091815	0.403461	-0.0117122	0.588246	
0.000404596	0.068387	9.15527e-05	-1.62871	0.00108337	0.000555754	0.00105953	0.403925	-0.0117056	0.586842	
0.000374079	0.0706403	0.000169992	-1.63032	0.00107193	5.00679e-06	0.00120902	0.404357	-0.0116905	0.585503	
0.000353098	0.0727668	0.000262022	-1.63184	0.00105834	-0.000611067	0.00136638	0.404752	-0.0116667	0.584245	
0.000343323	0.074744	0.000366926	-1.63326	0.00104213	-0.00128961	0.00153089	0.405106	-0.0116338	0.583083	
0.000345469	0.0765545	0.000484228	-1.63457	0.00102329	-0.00202656	0.00170207	0.405417	-0.0115917	0.582028	
0.000360489	0.0781865	0.000612497	-1.63576	0.00100183	-0.00281715	0.00187945	0.405684	-0.0115405	0.581088	
0.000388861	0.0796332	0.000751257	-1.6368	0.000977278	-0.00365448	0.00206232	0.405908	-0.0114803	0.58027	
0.000431061	0.080893	0.000899315	-1.6377	0.000949621	-0.00453234	0.00224996	0.40609	-0.0114112	0.579575	
0.000487328	0.0819685	0.00105619	-1.63845	0.000919342	-0.00544333	0.00244212	0.406233	-0.0113335	0.579002	
0.000557423	0.0828671	0.0012207	-1.63905	0.00088644	-0.00638056	0.00263739	0.406338	-0.0112474	0.578547	
0.000641584	0.0835991	0.00139236	-1.63951	0.000851154	-0.00733566	0.00283504	0.40641	-0.0111533	0.578205	
0.000739336	0.0841782	0.0015707	-1.63984	0.000813246	-0.00830173	0.00303459	0.406452	-0.0110513	0.577967	
0.000850439	0.0846205	0.00175452	-1.64003	0.00077343	-0.00927162	0.00323558	0.406468	-0.0109421	0.577823	
0.000974178	0.0849438	0.00194287	-1.64011	0.000732422	-0.0102391	0.0034368	0.406463	-0.0108261	0.577763	
0.00111032	0.0851672	0.00213623	-1.64009	0.000690222	-0.011198	0.00363779	0.406442	-0.0107034	0.577773	
0.0012579	0.0853109	0.00233364	-1.63998	0.000647545	-0.0121434	0.00383782	0.406407	-0.0105744	0.57784	
0.00141621	0.0853951	0.00253439	-1.63979	0.000605345	-0.0130708	0.00403595	0.406365	-0.0104399	0.577952	
0.00158501	0.0854397	0.00273824	-1.63955	0.000563145	-0.0139759	0.00423265	0.406318	-0.0102998	0.578095	
0.00176311	0.0854638	0.00294542	-1.63926	0.000522137	-0.0148561	0.00442624	0.406271	-0.0101546	0.578255	
0.00195003	0.0854862	0.00315571	-1.63896	0.000482559	-0.0157094	0.00461698	0.406228	-0.0100045	0.578421	
0.00214505	0.0855241	0.00336814	-1.63864	0.000444889	-0.0165343	0.00480461	0.406191	-0.00985005	0.578579	
0.00234771	0.0855932	0.00358343	-1.63834	0.000409365	-0.0173299	0.00498867	0.406163	-0.00969115	0.57872	
0.00255704	0.0857079	0.00380087	-1.63806	0.000377178	-0.0180962	0.00516939	0.406149	-0.00952833	0.578832	
0.00277281	0.0858803	0.00402093	-1.63781	0.000347614	-0.0188334	0.0053463	0.406148	-0.00936157	0.578909	
0.0029943	0.0861211	0.00424337	-1.6376	0.000321388	-0.0195429	0.00551963	0.406165	-0.00919117	0.578942	
0.00322104	0.0864387	0.00446844	-1.63745	0.000298738	-0.020226	0.00568938	0.406199	-0.0090172	0.578925	
0.00345254	0.0868397	0.00469613	-1.63736	0.000279427	-0.0208838	0.00585556	0.406252	-0.00883985	0.578853	
0.00368834	0.0873291	0.00492668	-1.63734	0.000263691	-0.0215194	0.00601912	0.406324	-0.00865921	0.578724	
0.00392818	0.0879097	0.00516033	-1.63738	0.00025177	-0.0221348	0.00617957	0.406417	-0.00847523	0.578536	
0.00417161	0.0885825	0.00539708	-1.6375	0.000243187	-0.0227318	0.00633693	0.406529	-0.00828816	0.578287	
0.00441837	0.0893474	0.00563717	-1.63769	0.000237703	-0.023313	0.00649238	0.40666	-0.00809801	0.577978	
0.00466824	0.0902023	0.00588107	-1.63794	0.000235796	-0.0238819	0.00664568	0.406809	-0.00790465	0.577611	
0.0049212	0.0911443	0.00612855	-1.63827	0.000236988	-0.0244408	0.00679755	0.406977	-0.00770821	0.577186	
0.00517702	0.0921686	0.00638032	-1.63866	0.000241041	-0.0249915	0.00694776	0.40716	-0.00750854	0.576709	
0.00543571	0.0932698	0.00663614	-1.63911	0.000247478	-0.0255373	0.00709724	0.407358	-0.00730578	0.576181	
0.00569725	0.0944424	0.0068965	-1.63961	0.000256777	-0.0260801	0.00724578	0.407569	-0.0070997	0.575608	
0.00596166	0.0956795	0.00716114	-1.64017	0.000268459	-0.0266218	0.00739408	0.407792	-0.00689043	0.574993	
0.00622892	0.0969739	0.00743079	-1.64077	0.000282049	-0.0271649	0.00754189	0.408025	-0.00667777	0.574342	
0.00649929	0.0983183	0.00770521	-1.64141	0.000297546	-0.0277104	0.00768971	0.408266	-0.0064617	0.573659	
0.00677299	0.0997052	0.00798488	-1.64208	0.000314236	-0.0282602	0.00783777	0.408514	-0.00624202	0.57295	
0.00705004	0.101128	0.00826979	-1.64278	0.000332594	-0.0288153	0.00798655	0.408767	-0.0060187	0.572219	
0.00733042	0.102578	0.00855994	-1.64349	0.000352383	-0.029377	0.0081358	0.409023	-0.00579177	0.571471	
0.00761461	0.104051	0.00885558	-1.64422	0.000372887	-0.0299459	0.00828552	0.409281	-0.00556102	0.570711	
0.00790286	0.105539	0.00915647	-1.64496	0.000394344	-0.0305219	0.0084362	0.409541	-0.00532642	0.569942	
0.00819492	0.107038	0.00946307	-1.64571	0.000416279	-0.0311062	0.00858736	0.4098	-0.00508793	0.569168	
0.00849128	0.108542	0.00977492	-1.64645	0.000439167	-0.031698	0.00873923	0.410059	-0.00484551	0.568394	
0.00879216	0.110047	0.0100923	-1.64719	0.000462532	-0.0322969	0.0088923	0.410316	-0.00459903	0.567621	
0.00909734	0.11155	0.0104153	-1.64791	0.000486135	-0.032903	0.00904632	0.410571	-0.0043485	0.566852	
0.00940752	0.113048	0.0107436	-1.64863	0.000510454	-0.0335159	0.00920081	0.410824	-0.00409377	0.566089	
0.00972247	0.114538	0.0110774	-1.64933	0.000534534	-0.0341341	0.00935626	0.411074	-0.00383495	0.565333	
0.0100424	0.116021	0.011416	-1.65002	0.000559092	-0.0347569	0.00951219	0.411322	-0.00357213	0.564586	
0.0103676	0.117496	0.01176	-1.65069	0.000583887	-0.0353835	0.00966883	0.411567	-0.00330496	0.563847	
0.0106978	0.118961	0.0121088	-1.65134	0.000608921	-0.0360136	0.00982571	0.41181	-0.00303381	0.563118	
0.0110335	0.120419	0.0124626	-1.65198	0.000634432	-0.0366449	0.00998306	0.412051	-0.00275836	0.562397	
0.0113747	0.121871	0.0128217	-1.65259	0.000659943	-0.0372775	0.0101409	0.41229	-0.00247857	0.561684	
0.0117214	0.123317	0.013185	-1.65319	0.00068593	-0.0379097	0.010299	0.412528	-0.00219473	0.560978	
0.0120735	0.124761	0.0135531	-1.65378	0.000712156	-0.0385408	0.010457	0.412766	-0.00190668	0.560277	
0.0124311	0.126204	0.013926	-1.65434	0.000739098	-0.0391698	0.0106151	0.413003	-0.00161435	0.559581	
0.0127943	0.12765	0.0143032	-1.6549	0.000766277	-0.0397956	0.0107729	0.413241	-0.00131797	0.558887	
0.0131629	0.1291	0.0146844	-1.65544	0.000794172	-0.0404179	0.0109308	0.41348	-0.00101757	0.558195	
0.0135369	0.130558	0.01507	-1.65597	0.000822544	-0.0410354	0.0110884	0.41372	-0.000713069	0.557501	
0.0139165	0.132026	0.0154593	-1.6565	0.00085187	-0.0416479	0.0112455	0.413963	-0.000404582	0.556805	
0.0143015	0.133508	0.0158527	-1.65701	0.000881672	-0.0422547	0.0114024	0.414208	-9.20559e-05	0.556105	
0.0146918	0.135006	0.0162501	-1.65753	0.000912189	-0.042855	0.011559	0.414456	0.000224447	0.555398	
0.0150874	0.136523	0.0166512	-1.65804	0.000943661	-0.0434492	0.0117149	0.414707	0.000544786	0.554684	
0.0154881	0.13806	0.0170557	-1.65855	0.000976324	-0.0440369	0.0118709	0.414962	0.000868987	0.55396	
0.0158939	0.139621	0.0174639	-1.65906	0.00100923	-0.0446179	0.0120258	0.415221	0.00119689	0.553226	
0.0163043	0.141206	0.0178752	-1.65957	0.00104308	-0.045192	0.0121808	0.415485	0.00152817	0.55248	
0.0167196	0.142818	0.0182903	-1.66008	0.00107813	-0.0457594	0.0123353	0.415753	0.00186335	0.551721	
0.0171394	0.144458	0.0187087	-1.6606	0.00111389	-0.0463202	0.0124891	0.416025	0.00220202	0.550949	
0.0175638	0.146127	0.0191302	-1.66112	0.00115037	-0.0468745	0.0126429	0.416302	0.00254408	0.550162	
0.0179925	0.147826	0.0195556	-1.66165	0.00118756	-0.0474229	0.0127964	0.416584	0.00288972	0.54936	
0.0184257	0.149556	0.0199838	-1.66219	0.00122547	-0.0479653	0.0129495	0.416871	0.00323869	0.548544	
0.018863	0.151316	0.0204151	-1.66273	0.00126433	-0.048502	0.0131023	0.417163	0.00359091	0.547712	
0.0193043	0.153107	0.0208495	-1.66327	0.00130391	-0.0490336	0.0132554	0.417458	0.00394636	0.546864	
0.0197494	0.154929	0.0212872	-1.66382	0.00134397	-0.0495601	0.0134079	0.417759	0.00430502	0.546002	
0.0201983	0.156781	0.021728	-1.66437	0.0013845	-0.0500822	0.0135605	0.418064	0.0046668	0.545125	
0.0206511	0.158662	0.022172	-1.66493	0.00142574	-0.0506001	0.0137134	0.418372	0.00503172	0.544234	
0.0211074	0.160573	0.022619	-1.66549	0.00146723	-0.0511138	0.0138659	0.418685	0.00539965	0.543329	
0.0215673	0.162512	0.0230696	-1.66605	0.00150919	-0.0516238	0.0140188	0.419001	0.0057708	0.542411	
0.0220308	0.164478	0.0235231	-1.66661	0.00155163	-0.0521312	0.0141718	0.419321	0.0061449	0.541481	
0.0224977	0.166471	0.0239801	-1.66718	0.00159431	-0.0526352	0.0143251	0.419644	0.00652209	0.540539	
0.0229681	0.168488	0.0244401	-1.66774	0.00163674	-0.0531363	0.0144784	0.419971	0.00690217	0.539586	
0.0234418	0.170531	0.0249035	-1.6683	0.00167966	-0.0536349	0.0146325	0.4203	0.00728537	0.538623	
0.0239191	0.172596	0.0253701	-1.66885	0.00172281	-0.0541313	0.0147865	0.420632	0.00767161	0.53765	
0.0243995	0.174685	0.0258396	-1.6694	0.00176549	-0.0546253	0.014941	0.420966	0.00806052	0.536668	
0.0248835	0.176795	0.0263128	-1.66995	0.00180864	-0.0551169	0.0150959	0.421303	0.00845276	0.535679	
0.0253708	0.178925	0.0267892	-1.67048	0.0018518	-0.0556068	0.0152514	0.421642	0.00884792	0.534681	
0.0258613	0.181076	0.0272686	-1.67101	0.00189471	-0.0560944	0.0154071	0.421983	0.00924588	0.533677	
0.0263553	0.183246	0.0277514	-1.67154	0.00193787	-0.0565798	0.0155632	0.422327	0.00964699	0.532666	
0.0268526	0.185435	0.0282376	-1.67205	0.00198054	-0.0570631	0.0157201	0.422672	0.0100511	0.53165	
0.0273533	0.187643	0.0287271	-1.67255	0.00202298	-0.057544	0.0158775	0.423019	0.0104582	0.530628	
0.0278573	0.189868	0.0292196	-1.67304	0.00206518	-0.0580225	0.0160353	0.423368	0.0108682	0.5296	
0.0283647	0.192111	0.0297153	-1.67352	0.00210714	-0.0584989	0.0161939	0.423719	0.0112811	0.528568	
0.0288756	0.194372	0.0302141	-1.67398	0.00214887	-0.0589719	0.0163527	0.424072	0.0116971	0.52753	
0.0293899	0.196651	0.0307157	-1.67444	0.00219035	-0.0594425	0.0165119	0.424427	0.012116	0.526488	
0.0299077	0.198947	0.0312204	-1.67488	0.00223136	-0.0599103	0.0166719	0.424784	0.0125379	0.525441	
0.0304289	0.201262	0.0317285	-1.6753	0.00227213	-0.060375	0.0168326	0.425142	0.0129629	0.524389	
0.0309534	0.203593	0.032239	-1.67572	0.00231266	-0.0608363	0.0169933	0.425503	0.0133906	0.523333	
0.0314813	0.205944	0.0327525	-1.67612	0.00235271	-0.0612941	0.0171552	0.425865	0.0138212	0.522272	
0.0320127	0.208312	0.0332689	-1.6765	0.00239253	-0.0617485	0.0173171	0.42623	0.0142549	0.521206	
0.0325475	0.2107	0.0337882	-1.67688	0.00243187	-0.0621991	0.0174797	0.426597	0.0146914	0.520134	
0.0330858	0.213107	0.0343101	-1.67723	0.00247121	-0.0626459	0.0176427	0.426965	0.0151309	0.519057	
0.0336273	0.215533	0.0348346	-1.67758	0.00251031	-0.0630889	0.0178063	0.427336	0.0155732	0.517975	
0.0341721	0.217979	0.0353615	-1.67791	0.00254893	-0.0635273	0.0179706	0.427709	0.0160182	0.516887	
0.0347202	0.220446	0.0358911	-1.67822	0.00258684	-0.0639617	0.0181353	0.428085	0.0164661	0.515793	
0.0352716	0.222934	0.0364234	-1.67852	0.00262427	-0.0643919	0.0183008	0.428462	0.0169169	0.514692	
0.0358262	0.225442	0.0369582	-1.67881	0.00266147	-0.0648177	0.0184667	0.428842	0.0173704	0.513586	
0.0363839	0.227973	0.0374954	-1.67908	0.00269842	-0.065239	0.0186331	0.429224	0.0178266	0.512473	
0.0369446	0.230525	0.0380347	-1.67934	0.0027349	-0.0656559	0.0188	0.429609	0.0182855	0.511353	
0.0375082	0.233099	0.0385764	-1.67958	0.00276995	-0.0660682	0.0189676	0.429996	0.0187468	0.510226	
0.038075	0.235695	0.0391204	-1.67981	0.00280499	-0.0664756	0.0191355	0.430385	0.019211	0.509093	
0.0386448	0.238314	0.0396667	-1.68002	0.00283933	-0.066879	0.0193043	0.430777	0.0196777	0.507952	
0.0392175	0.240956	0.0402153	-1.68022	0.00287318	-0.0672777	0.0194738	0.431171	0.0201471	0.506805	
0.0397928	0.243621	0.040766	-1.6804	0.00290656	-0.0676718	0.0196438	0.431567	0.0206189	0.50565	
0.0403709	0.246308	0.0413187	-1.68057	0.00293899	-0.0680614	0.0198145	0.431965	0.0210932	0.504488	
0.0409517	0.249019	0.0418735	-1.68073	0.0029707	-0.0684466	0.0199857	0.432366	0.0215699	0.503319	
0.0415351	0.251753	0.0424306	-1.68086	0.00300145	-0.0688272	0.0201578	0.432769	0.0220491	0.502142	
0.0421212	0.254509	0.04299	-1.68098	0.00303221	-0.0692036	0.0203309	0.433174	0.0225309	0.500959	
0.0427098	0.257289	0.0435512	-1.68109	0.00306225	-0.0695755	0.0205047	0.433582	0.023015	0.499769	
0.0433009	0.260092	0.0441144	-1.68118	0.00309086	-0.0699432	0.020679	0.433991	0.0235014	0.498571	
0.0438943	0.262917	0.0446796	-1.68125	0.00311852	-0.0703061	0.0208542	0.434403	0.0239901	0.497367	
0.0444903	0.265764	0.0452466	-1.6813	0.00314593	-0.0706651	0.0210304	0.434816	0.0244812	0.496156	
0.0450885	0.268635	0.0458157	-1.68134	0.00317192	-0.0710196	0.0212073	0.435232	0.0249745	0.494939	
0.0456891	0.271527	0.0463867	-1.68136	0.00319648	-0.0713696	0.021385	0.43565	0.0254701	0.493716	
0.0462918	0.274442	0.0469596	-1.68136	0.00322104	-0.0717156	0.0215638	0.43607	0.025968	0.492486	
0.0468969	0.277379	0.0475342	-1.68134	0.0032444	-0.0720577	0.0217431	0.436491	0.026468	0.49125	
0.0475042	0.280337	0.048111	-1.6813	0.00326681	-0.0723953	0.0219238	0.436915	0.0269704	0.490008	
0.0481136	0.283318	0.0486896	-1.68124	0.00328851	-0.0727289	0.022105	0.43734	0.027475	0.488759	
0.0487251	0.286319	0.0492699	-1.68116	0.0033083	-0.0730581	0.0222874	0.437767	0.0279817	0.487506	
0.0493386	0.289342	0.0498519	-1.68106	0.00332761	-0.0733831	0.0224707	0.438197	0.0284905	0.486247	
0.0499542	0.292386	0.0504355	-1.68094	0.00334549	-0.0737042	0.0226548	0.438628	0.0290013	0.484982	
0.0505719	0.295451	0.0510211	-1.6808	0.00336266	-0.0740209	0.02284	0.43906	0.0295145	0.483712	
0.0511916	0.298537	0.0516083	-1.68064	0.00337839	-0.074333	0.023026	0.439495	0.0300297	0.482437	
0.0518134	0.301644	0.0521977	-1.68045	0.00339341	-0.0746412	0.0232131	0.439931	0.0305473	0.481156	
0.0524371	0.304772	0.0527883	-1.68025	0.00340652	-0.0749447	0.0234013	0.440369	0.0310667	0.47987	
0.0530624	0.30792	0.0533803	-1.68002	0.00341845	-0.0752442	0.0235906	0.440809	0.031588	0.47858	
0.05369	0.311088	0.0539742	-1.67976	0.00342917	-0.0755394	0.0237808	0.44125	0.0321115	0.477285	
0.0543194	0.314277	0.0545695	-1.67949	0.00343871	-0.0758297	0.023972	0.441693	0.0326371	0.475985	
0.0549505	0.317486	0.0551665	-1.67919	0.00344682	-0.0761161	0.0241644	0.442138	0.0331646	0.47468	
0.0555835	0.320715	0.0557649	-1.67887	0.00345349	-0.0763974	0.0243578	0.442584	0.0336942	0.47337	
0.0562181	0.323965	0.056365	-1.67852	0.00345945	-0.0766742	0.0245521	0.443033	0.0342258	0.472056	
0.0568547	0.327234	0.0569663	-1.67815	0.00346351	-0.0769465	0.0247476	0.443482	0.0347592	0.470737	
0.057493	0.330524	0.0575688	-1.67775	0.00346637	-0.0772142	0.0249443	0.443934	0.0352946	0.469413	
0.0581329	0.333834	0.0581729	-1.67733	0.00346708	-0.0774772	0.025142	0.444387	0.0358318	0.468085	
0.0587745	0.337164	0.058778	-1.67689	0.00346684	-0.0777352	0.0253408	0.444842	0.0363709	0.466752	
0.059418	0.340513	0.0593848	-1.67642	0.00346541	-0.0779886	0.0255406	0.445298	0.0369121	0.465414	
0.0600629	0.343883	0.059993	-1.67593	0.00346231	-0.0782371	0.0257421	0.445756	0.0374552	0.464072	
0.0607095	0.347273	0.0606019	-1.6754	0.00345707	-0.078481	0.0259442	0.446215	0.0379999	0.462725	
0.0613573	0.350683	0.0612125	-1.67486	0.00345135	-0.0787199	0.0261478	0.446676	0.0385465	0.461374	
0.0620067	0.354112	0.0618246	-1.67429	0.00344372	-0.0789537	0.0263526	0.447139	0.039095	0.460018	
0.0626576	0.357562	0.0624375	-1.67369	0.00343442	-0.0791829	0.0265584	0.447603	0.0396452	0.458658	
0.0633099	0.361031	0.0630517	-1.67306	0.00342321	-0.0794067	0.0267653	0.448068	0.0401971	0.457293	
0.0639634	0.36452	0.0636668	-1.67241	0.00341105	-0.0796256	0.026974	0.448535	0.0407507	0.455924	
0.0646183	0.368028	0.0642829	-1.67174	0.00339723	-0.0798395	0.0271833	0.449004	0.041306	0.45455	
0.0652745	0.371556	0.0649004	-1.67103	0.00338149	-0.0800481	0.0273941	0.449474	0.041863	0.453172	
0.065932	0.375103	0.0655184	-1.6703	0.00336361	-0.0802515	0.0276062	0.449945	0.0424215	0.45179	
0.0665908	0.378671	0.0661378	-1.66954	0.0033443	-0.0804493	0.0278196	0.450418	0.0429818	0.450403	
0.0672507	0.382257	0.0667582	-1.66876	0.00332332	-0.080642	0.0280342	0.450893	0.0435438	0.449012	
0.0679121	0.385863	0.0673797	-1.66794	0.00330067	-0.0808296	0.0282502	0.451368	0.0441075	0.447616	
0.0685742	0.389487	0.0680017	-1.6671	0.00327587	-0.0810118	0.0284672	0.451845	0.0446724	0.446217	
0.0692375	0.393131	0.068625	-1.66623	0.00324917	-0.0811887	0.0286858	0.452324	0.045239	0.444812	
0.0699017	0.396794	0.0692487	-1.66533	0.00322104	-0.0813601	0.0289056	0.452804	0.045807	0.443404	
0.0705671	0.400475	0.0698736	-1.66441	0.00319099	-0.081526	0.0291266	0.453285	0.0463767	0.441992	
0.0712335	0.404175	0.0704992	-1.66345	0.00315928	-0.0816867	0.0293489	0.453767	0.0469478	0.440576	
0.0719008	0.407894	0.0711257	-1.66247	0.00312495	-0.0818412	0.0295727	0.454251	0.0475204	0.439156	
0.0725689	0.41163	0.071753	-1.66146	0.00308943	-0.0819907	0.029798	0.454736	0.0480943	0.437732	
0.0732381	0.415385	0.0723813	-1.66042	0.003052	-0.0821342	0.0300245	0.455222	0.0486699	0.436304	
0.0739079	0.419159	0.0730102	-1.65935	0.00301242	-0.0822721	0.0302525	0.455709	0.0492467	0.434872	
0.0745788	0.42295	0.0736399	-1.65825	0.0029707	-0.0824041	0.0304816	0.456198	0.049825	0.433436	
0.0752501	0.426759	0.07427	-1.65712	0.00292706	-0.0825305	0.0307119	0.456688	0.0504045	0.431997	
0.0759225	0.430585	0.0749011	-1.65596	0.00288177	-0.0826511	0.0309441	0.457179	0.0509855	0.430554	
0.0765955	0.434429	0.0755332	-1.65477	0.00283384	-0.0827658	0.0311775	0.457671	0.0515679	0.429108	
0.0772691	0.438291	0.0761654	-1.65355	0.00278425	-0.0828748	0.0314124	0.458164	0.0521514	0.427658	
0.0779433	0.442169	0.0767987	-1.6523	0.00273252	-0.0829771	0.0316486	0.458658	0.0527363	0.426204	
0.0786183	0.446065	0.0774324	-1.65102	0.00267863	-0.0830734	0.0318866	0.459154	0.0533224	0.424747	
0.0792937	0.449977	0.0780666	-1.6497	0.00262213	-0.0831637	0.0321257	0.459651	0.0539097	0.423287	
0.0799699	0.453906	0.0787013	-1.64836	0.00256371	-0.0832481	0.0323663	0.460148	0.0544982	0.421824	
0.0806465	0.457852	0.0793364	-1.64699	0.00250316	-0.0833259	0.0326085	0.460647	0.0550878	0.420357	
0.0813236	0.461814	0.0799725	-1.64558	0.00244069	-0.0833972	0.0328522	0.461147	0.0556788	0.418887	
0.0820014	0.465792	0.0806091	-1.64414	0.00237608	-0.0834622	0.0330973	0.461647	0.0562711	0.417414	
0.0826797	0.469786	0.0812461	-1.64268	0.00230885	-0.0835209	0.033344	0.462149	0.0568644	0.415938	
0.0833583	0.473796	0.0818834	-1.64118	0.0022397	-0.0835724	0.033592	0.462652	0.0574588	0.414459	
0.0840373	0.477822	0.0825217	-1.63964	0.00216818	-0.0836174	0.0338416	0.463156	0.0580544	0.412977	
0.0847168	0.481863	0.0831602	-1.63808	0.00209427	-0.0836558	0.0340927	0.46366	0.0586511	0.411492	
0.0853965	0.48592	0.0837991	-1.63648	0.00201845	-0.0836873	0.0343451	0.464166	0.0592488	0.410004	
0.0860767	0.489992	0.0844386	-1.63485	0.00194001	-0.0837116	0.0345995	0.464673	0.0598477	0.408513	
0.0867572	0.494079	0.0850785	-1.63319	0.00185943	-0.0837288	0.0348551	0.46518	0.0604476	0.407019	
0.0874381	0.498181	0.0857189	-1.6315	0.00177622	-0.0837388	0.0351124	0.465688	0.0610485	0.405523	
0.088119	0.502298	0.0863593	-1.62977	0.00169039	-0.0837414	0.0353711	0.466198	0.0616503	0.404024	
